customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,total_value,customer_tenure_days
c5400,other,senior,peshawar,2023-11-22,o9400,2025-01-30,burger king,sandwich,italian,1,1332.21,wallet,34,2024-09-08,351,active,5,2025-02-18,delayed,1332.21,291
c4500,female,adult,islamabad,2024-06-11,o8500,2025-01-30,kfc,sandwich,chinese,5,787.33,card,39,2025-08-18,402,active,2,2025-05-07,delayed,3936.65,433
c1201,female,senior,islamabad,2023-09-04,o5201,2025-01-31,pizza hut,pizza,chinese,2,730.17,card,30,2025-02-04,246,active,1,2025-01-18,cancelled,1460.34,519
c1666,female,teenager,lahore,2025-07-18,o5666,2025-01-31,kfc,pizza,continental,2,796.74,card,2,2025-07-27,53,inactive,5,2025-08-04,delivered,1593.48,9
c6692,male,teenager,lahore,2024-06-18,o10692,2025-01-31,subway,fries,continental,4,1132.09,cash,7,2025-06-26,343,active,2,2024-12-17,delayed,4528.36,373
c3636,female,senior,multan,2024-05-15,o7636,2025-01-31,subway,pasta,fast food,5,696.49,cash,13,2025-08-14,139,inactive,3,2025-08-07,delivered,3482.45,456
c1840,female,teenager,multan,2023-08-26,o5840,2025-01-31,pizza hut,burger,fast food,2,346.54,wallet,40,2025-07-19,281,inactive,3,2025-04-16,cancelled,693.08,693
c4002,female,teenager,multan,2024-08-14,o8002,2025-01-31,pizza hut,sandwich,dessert,3,213.28,cash,20,2025-03-29,477,inactive,5,2025-03-27,delivered,639.84,227
c2130,male,teenager,karachi,2024-06-04,o6130,2025-02-01,kfc,burger,continental,2,1004.4,cash,42,2025-06-21,367,active,1,2025-07-21,cancelled,2008.8,382
c3312,other,adult,lahore,2024-07-31,o7312,2025-02-01,subway,fries,fast food,4,126.1,wallet,20,2025-07-29,137,inactive,4,2024-10-18,delayed,504.4,363
c5455,male,senior,peshawar,2025-01-23,o9455,2025-02-01,subway,pizza,dessert,2,968.1,cash,2,2025-06-19,75,inactive,5,2025-05-12,cancelled,1936.2,147
c1424,other,senior,lahore,2025-06-15,o5424,2025-02-01,burger king,sandwich,dessert,2,427.22,card,47,2025-07-02,146,inactive,1,2024-10-11,delayed,854.44,17
c6110,other,adult,islamabad,2024-01-23,o10110,2025-02-01,kfc,sandwich,continental,3,1497.95,card,31,2025-05-17,457,inactive,2,2025-01-01,delayed,4493.85,480
c3847,other,senior,multan,2024-08-16,o7847,2025-02-01,kfc,burger,continental,3,1306.07,wallet,28,2024-09-14,306,active,3,2024-08-28,cancelled,3918.21,29
c5578,female,adult,islamabad,2024-03-17,o9578,2025-02-01,kfc,pizza,chinese,3,185.62,wallet,37,2025-07-22,488,inactive,4,2025-02-18,delivered,556.86,492
c3722,male,adult,karachi,2024-12-14,o7722,2025-02-01,burger king,pizza,fast food,4,777.07,cash,40,2025-07-27,105,inactive,1,2025-08-10,delivered,3108.28,225
c4529,male,senior,islamabad,2023-12-19,o8529,2025-02-01,subway,fries,dessert,2,1013.22,cash,39,2024-09-18,23,inactive,3,2025-03-23,delivered,2026.44,274
c4861,male,teenager,multan,2024-03-09,o8861,2025-02-01,mcdonald's,pizza,fast food,2,950.9,card,33,2025-05-13,230,active,4,2025-07-28,cancelled,1901.8,430
c4696,male,adult,multan,2023-11-20,o8696,2025-02-01,kfc,burger,fast food,2,1269.39,card,13,2024-10-29,396,inactive,3,2025-07-06,delivered,2538.78,344
c3806,male,teenager,islamabad,2023-10-18,o7806,2025-02-01,kfc,sandwich,fast food,4,348.88,cash,11,2024-12-28,96,active,2,2025-06-24,cancelled,1395.52,437
c5828,female,senior,islamabad,2024-03-02,o9828,2025-02-01,mcdonald's,pizza,italian,4,1111.89,wallet,5,2025-04-18,447,active,5,2025-08-03,delayed,4447.56,412
c2276,male,adult,peshawar,2024-02-15,o6276,2025-02-01,mcdonald's,sandwich,continental,5,524.05,wallet,29,2025-07-29,55,active,2,2025-08-05,delivered,2620.25,530
c2165,other,adult,karachi,2023-10-16,o6165,2025-02-01,mcdonald's,pizza,fast food,1,1295.66,wallet,22,2025-03-08,268,active,5,2025-04-16,cancelled,1295.66,509
c4093,other,senior,karachi,2024-07-07,o8093,2025-02-02,pizza hut,pizza,italian,5,1259.42,card,41,2025-06-19,129,inactive,4,2025-08-20,delayed,6297.1,347
c6244,female,teenager,islamabad,2024-12-13,o10244,2025-02-02,mcdonald's,fries,italian,1,528.0,wallet,19,2025-02-23,353,active,4,2025-06-23,delayed,528.0,72
c1012,male,adult,lahore,2025-04-25,o5012,2025-02-02,burger king,sandwich,fast food,2,305.69,wallet,10,2025-05-18,103,inactive,3,2024-11-20,delayed,611.38,23
c1846,female,adult,multan,2024-02-17,o5846,2025-02-03,pizza hut,pasta,chinese,4,114.74,cash,2,2025-06-06,424,inactive,5,2025-06-04,cancelled,458.96,475
c2098,female,teenager,multan,2024-12-28,o6098,2025-02-03,burger king,sandwich,continental,3,1411.78,wallet,29,2025-01-28,106,inactive,2,2025-08-18,cancelled,4235.34,31
c5378,other,adult,karachi,2024-06-06,o9378,2025-02-03,burger king,pizza,continental,1,242.77,cash,41,2024-11-28,265,inactive,5,2025-05-08,cancelled,242.77,175
c6527,female,adult,karachi,2025-03-10,o10527,2025-02-03,mcdonald's,pizza,fast food,2,1097.4,card,37,2025-07-06,406,inactive,2,2025-08-20,cancelled,2194.8,118
c1494,male,adult,islamabad,2024-08-08,o5494,2025-02-03,mcdonald's,burger,chinese,4,1039.31,card,36,2024-10-18,127,active,3,2025-07-03,delivered,4157.24,71
c4187,male,senior,peshawar,2024-03-23,o8187,2025-02-03,kfc,sandwich,fast food,5,1466.38,card,49,2024-12-02,185,active,1,2025-03-08,cancelled,7331.900000000001,254
c4395,male,senior,islamabad,2023-08-22,o8395,2025-02-04,kfc,pasta,fast food,2,582.32,wallet,16,2025-04-08,252,inactive,4,2025-06-05,cancelled,1164.64,595
c5373,female,adult,islamabad,2024-08-10,o9373,2025-02-04,burger king,burger,fast food,3,1292.35,cash,21,2025-07-22,319,inactive,2,2025-06-11,delivered,3877.0499999999997,346
c3088,male,senior,karachi,2024-11-05,o7088,2025-02-04,burger king,sandwich,fast food,5,262.87,wallet,24,2025-08-08,109,active,1,2025-01-21,delivered,1314.35,276
c3290,female,adult,islamabad,2024-05-02,o7290,2025-02-04,kfc,burger,italian,1,451.84,card,8,2024-10-29,275,inactive,1,2025-07-22,delayed,451.84,180
c2960,other,adult,lahore,2024-02-24,o6960,2025-02-05,pizza hut,fries,fast food,1,121.22,card,28,2025-04-08,234,inactive,4,2025-07-07,cancelled,121.22,409
c4160,female,teenager,islamabad,2023-11-08,o8160,2025-02-05,pizza hut,pasta,dessert,3,989.41,card,27,2025-07-03,276,inactive,4,2025-01-30,cancelled,2968.23,603
c3180,other,adult,peshawar,2024-08-03,o7180,2025-02-05,kfc,fries,fast food,2,1428.52,cash,28,2025-07-16,394,inactive,3,2025-06-22,cancelled,2857.04,347
c1006,female,senior,islamabad,2025-01-22,o5006,2025-02-05,subway,pizza,chinese,2,867.21,wallet,3,2025-06-02,376,inactive,5,2024-09-25,delayed,1734.42,131
c3834,other,senior,islamabad,2023-12-23,o7834,2025-02-05,burger king,pasta,continental,4,1011.02,cash,25,2025-05-23,259,active,1,2025-02-23,delayed,4044.08,517
c4188,other,adult,lahore,2024-05-24,o8188,2025-02-05,subway,pizza,continental,2,418.97,card,2,2025-04-12,16,inactive,5,2025-08-16,cancelled,837.94,323
c3800,other,senior,multan,2023-08-23,o7800,2025-02-05,subway,pizza,fast food,3,273.2,cash,47,2024-10-01,199,active,5,2024-11-02,delayed,819.5999999999999,405
c4483,male,senior,peshawar,2024-06-29,o8483,2025-02-05,mcdonald's,burger,continental,2,1128.98,wallet,16,2024-09-21,297,inactive,3,2024-12-26,cancelled,2257.96,84
c3720,other,adult,islamabad,2024-04-30,o7720,2025-02-05,mcdonald's,pasta,fast food,4,570.01,cash,45,2025-02-15,373,inactive,4,2024-11-03,delayed,2280.04,291
c3100,other,senior,karachi,2024-04-16,o7100,2025-02-05,pizza hut,burger,italian,3,490.31,card,22,2025-03-21,465,active,1,2025-06-01,delivered,1470.93,339
c2028,female,teenager,multan,2024-07-20,o6028,2025-02-05,pizza hut,pizza,chinese,3,614.43,cash,10,2024-10-01,192,active,3,2024-11-12,cancelled,1843.29,73
c4612,female,adult,islamabad,2024-07-24,o8612,2025-02-06,pizza hut,pasta,continental,5,1341.78,card,1,2025-03-18,353,active,1,2025-05-22,delayed,6708.9,237
c1013,other,adult,lahore,2024-05-06,o5013,2025-02-06,subway,fries,fast food,5,106.19,wallet,24,2025-06-23,287,inactive,3,2024-12-02,delayed,530.95,413
c4825,female,senior,lahore,2024-04-05,o8825,2025-02-06,pizza hut,pizza,chinese,5,1121.81,wallet,47,2024-10-16,107,active,2,2025-08-21,delivered,5609.049999999999,194
c6232,other,teenager,islamabad,2025-02-25,o10232,2025-02-06,subway,fries,chinese,5,226.61,cash,22,2025-07-24,461,inactive,4,2025-08-08,cancelled,1133.0500000000002,149
c4119,female,teenager,peshawar,2024-11-22,o8119,2025-02-06,kfc,sandwich,dessert,4,1470.78,cash,12,2025-07-14,391,active,4,2025-06-25,delayed,5883.12,234
c2058,other,teenager,lahore,2023-08-25,o6058,2025-02-06,subway,fries,fast food,3,314.94,card,41,2025-08-14,201,active,5,2025-08-18,delayed,944.8199999999999,720
c3895,other,adult,islamabad,2024-07-22,o7895,2025-02-06,subway,fries,continental,2,504.24,cash,35,2025-04-15,56,active,5,2025-02-27,delivered,1008.48,267
c1422,female,senior,karachi,2024-05-02,o5422,2025-02-06,pizza hut,pasta,chinese,1,106.31,wallet,45,2025-05-08,260,active,3,2025-02-18,delivered,106.31,371
c2678,female,adult,peshawar,2023-09-18,o6678,2025-02-06,pizza hut,pasta,fast food,5,108.81,cash,42,2025-06-06,450,inactive,2,2025-02-20,delayed,544.05,627
c6122,male,teenager,multan,2024-04-07,o10122,2025-02-07,subway,pizza,chinese,3,1350.37,wallet,25,2024-10-31,306,active,1,2025-02-09,delayed,4051.1099999999997,207
c6820,female,adult,karachi,2023-11-11,o10820,2025-02-07,subway,pasta,italian,4,1491.06,wallet,49,2024-10-08,171,inactive,3,2025-07-31,delayed,5964.24,332
c6255,male,adult,lahore,2024-02-22,o10255,2025-02-07,pizza hut,fries,fast food,3,418.88,card,50,2025-01-07,362,active,4,2024-10-28,cancelled,1256.6399999999999,320
c6123,female,adult,peshawar,2024-01-27,o10123,2025-02-07,mcdonald's,burger,fast food,2,700.98,card,26,2024-11-10,333,inactive,2,2025-03-22,cancelled,1401.96,288
c3606,male,adult,multan,2024-02-05,o7606,2025-02-07,pizza hut,pizza,italian,1,709.42,card,35,2024-08-22,268,active,2,2025-01-19,cancelled,709.42,199
c4983,male,adult,multan,2023-12-14,o8983,2025-02-07,pizza hut,pasta,fast food,2,310.65,wallet,39,2024-12-05,488,active,4,2024-11-03,delivered,621.3,357
c5832,female,adult,lahore,2024-07-25,o9832,2025-02-07,mcdonald's,pizza,continental,4,1283.34,wallet,46,2025-02-14,291,inactive,3,2025-04-05,delayed,5133.36,204
c4351,other,teenager,lahore,2024-09-27,o8351,2025-02-07,burger king,sandwich,italian,3,544.26,card,26,2025-01-18,317,inactive,3,2025-06-01,delayed,1632.78,113
c5710,male,adult,peshawar,2023-11-27,o9710,2025-02-08,burger king,pizza,fast food,4,200.63,wallet,34,2025-01-23,24,inactive,3,2024-12-24,cancelled,802.52,423
c4063,male,teenager,karachi,2024-10-07,o8063,2025-02-08,mcdonald's,sandwich,dessert,3,365.26,cash,28,2025-04-18,314,active,3,2025-08-08,cancelled,1095.78,193
c1327,female,adult,multan,2023-11-17,o5327,2025-02-08,subway,pizza,fast food,2,436.21,cash,17,2025-05-01,341,inactive,2,2025-05-22,cancelled,872.42,531
c2192,other,adult,islamabad,2023-11-26,o6192,2025-02-08,kfc,burger,fast food,3,458.06,cash,21,2024-09-23,333,active,2,2025-06-17,delayed,1374.18,302
c3281,female,senior,multan,2024-05-05,o7281,2025-02-08,pizza hut,burger,fast food,4,369.86,wallet,44,2025-06-14,460,inactive,4,2024-12-28,cancelled,1479.44,405
c4381,other,adult,peshawar,2024-05-05,o8381,2025-02-09,mcdonald's,sandwich,continental,5,1315.38,cash,6,2025-08-08,18,active,4,2024-12-06,delivered,6576.900000000001,460
c1575,other,adult,lahore,2024-01-26,o5575,2025-02-09,pizza hut,pasta,italian,5,1333.97,card,48,2024-12-11,333,active,4,2025-07-28,cancelled,6669.85,320
c2272,male,adult,karachi,2024-05-16,o6272,2025-02-10,kfc,sandwich,italian,4,117.39,wallet,18,2025-07-11,32,active,3,2025-01-21,delivered,469.56,421
c3491,other,adult,lahore,2024-06-06,o7491,2025-02-10,kfc,pasta,italian,4,478.36,card,9,2025-07-09,125,inactive,5,2025-05-22,cancelled,1913.44,398
c6635,other,senior,karachi,2023-12-26,o10635,2025-02-10,subway,burger,italian,4,392.08,wallet,2,2024-12-20,4,inactive,1,2025-03-30,cancelled,1568.32,360
c6612,other,adult,islamabad,2023-08-29,o10612,2025-02-10,mcdonald's,pasta,dessert,5,416.08,wallet,29,2024-09-18,352,active,1,2024-09-06,delayed,2080.4,386
c6912,male,senior,karachi,2024-08-16,o10912,2025-02-10,subway,pasta,italian,3,528.32,cash,46,2025-02-22,248,active,2,2025-02-09,delayed,1584.96,190
c3080,male,teenager,peshawar,2024-10-30,o7080,2025-02-10,kfc,fries,italian,2,322.14,cash,10,2025-06-06,41,inactive,2,2025-07-08,delivered,644.28,219
c5027,other,teenager,peshawar,2024-01-21,o9027,2025-02-11,pizza hut,burger,chinese,2,1314.7,wallet,11,2024-11-02,28,active,3,2024-09-01,cancelled,2629.4,286
c4844,male,adult,islamabad,2024-08-28,o8844,2025-02-11,pizza hut,sandwich,italian,3,713.67,cash,13,2025-07-30,67,inactive,5,2025-06-03,delivered,2141.0099999999998,336
c2937,male,adult,lahore,2025-05-12,o6937,2025-02-11,mcdonald's,pizza,fast food,3,662.96,cash,46,2025-06-20,348,active,3,2025-05-08,delivered,1988.88,39
c1280,female,teenager,peshawar,2024-07-08,o5280,2025-02-12,subway,pasta,continental,3,1047.33,cash,34,2025-01-05,295,active,2,2025-01-04,delayed,3141.99,181
c4161,male,teenager,peshawar,2024-11-02,o8161,2025-02-12,subway,pizza,fast food,4,702.81,wallet,39,2024-12-13,361,inactive,4,2024-10-31,delayed,2811.24,41
c6904,female,senior,karachi,2023-10-20,o10904,2025-02-13,kfc,sandwich,italian,4,330.26,cash,12,2025-08-12,365,inactive,2,2024-10-30,delayed,1321.04,662
c5450,other,adult,lahore,2024-08-23,o9450,2025-02-13,kfc,pizza,fast food,2,666.83,wallet,7,2024-11-08,13,active,5,2024-10-23,delivered,1333.66,77
c4955,female,teenager,islamabad,2024-07-05,o8955,2025-02-13,subway,pasta,italian,3,466.82,card,36,2024-09-21,498,active,1,2024-08-24,cancelled,1400.46,78
c1739,male,adult,lahore,2024-08-31,o5739,2025-02-13,mcdonald's,burger,fast food,3,878.13,card,47,2025-08-12,262,active,3,2025-02-07,delivered,2634.39,346
c1512,female,teenager,karachi,2024-01-15,o5512,2025-02-14,burger king,fries,dessert,5,633.77,cash,47,2025-06-15,11,active,3,2025-07-26,delayed,3168.85,517
c5849,female,teenager,peshawar,2024-06-02,o9849,2025-02-14,subway,burger,continental,5,106.74,wallet,10,2024-09-22,135,active,5,2025-06-24,cancelled,533.6999999999999,112
c3917,female,adult,islamabad,2023-10-17,o7917,2025-02-14,subway,pizza,fast food,4,1393.95,cash,29,2025-08-07,204,active,2,2025-03-08,cancelled,5575.8,660
c4485,male,teenager,karachi,2024-04-06,o8485,2025-02-14,pizza hut,pasta,continental,3,615.22,card,17,2025-03-21,314,inactive,5,2024-11-28,delayed,1845.66,349
c3214,male,teenager,karachi,2023-11-19,o7214,2025-02-14,mcdonald's,sandwich,fast food,1,591.27,cash,2,2025-01-29,119,active,1,2024-10-15,delayed,591.27,437
c1513,other,adult,karachi,2025-01-14,o5513,2025-02-14,mcdonald's,burger,chinese,2,1464.7,wallet,44,2025-07-12,242,active,3,2025-07-06,cancelled,2929.4,179
c1151,female,teenager,peshawar,2024-09-08,o5151,2025-02-14,mcdonald's,burger,chinese,5,1248.22,card,16,2025-01-05,384,active,2,2025-07-17,delayed,6241.1,119
c4335,male,teenager,multan,2024-12-06,o8335,2025-02-14,burger king,burger,dessert,2,1198.82,wallet,6,2025-02-24,227,inactive,5,2024-08-30,delivered,2397.64,80
c2097,female,senior,islamabad,2024-07-30,o6097,2025-02-14,pizza hut,sandwich,italian,1,162.9,wallet,31,2024-10-31,373,inactive,2,2025-04-26,delayed,162.9,93
c3144,other,senior,karachi,2024-06-22,o7144,2025-02-15,burger king,sandwich,italian,5,1048.51,wallet,48,2024-12-30,358,inactive,2,2025-02-01,cancelled,5242.55,191
c6146,male,senior,peshawar,2024-04-23,o10146,2025-02-15,kfc,pizza,dessert,4,527.22,wallet,45,2024-12-05,397,active,1,2025-06-15,delayed,2108.88,226
c4551,other,adult,karachi,2024-09-12,o8551,2025-02-15,burger king,burger,fast food,3,1083.48,card,46,2025-01-04,73,inactive,5,2025-06-01,delayed,3250.44,114
c4544,male,adult,islamabad,2024-09-19,o8544,2025-02-15,burger king,fries,italian,5,328.74,wallet,1,2025-03-10,462,active,3,2025-05-24,delivered,1643.7,172
c6174,female,senior,karachi,2023-12-06,o10174,2025-02-16,burger king,sandwich,continental,5,1272.61,wallet,15,2025-02-28,379,active,3,2025-07-09,delivered,6363.049999999999,450
c6013,male,teenager,multan,2024-03-08,o10013,2025-02-16,pizza hut,burger,chinese,5,1441.55,cash,10,2024-09-07,27,inactive,1,2024-10-29,delivered,7207.75,183
c6541,male,teenager,multan,2024-03-16,o10541,2025-02-16,mcdonald's,pasta,chinese,2,134.72,card,39,2025-02-19,467,inactive,2,2024-09-07,delivered,269.44,340
c2791,other,teenager,peshawar,2023-12-26,o6791,2025-02-16,pizza hut,fries,italian,4,1188.02,cash,1,2025-04-28,266,active,2,2025-01-07,cancelled,4752.08,489
c5657,female,adult,multan,2024-04-23,o9657,2025-02-16,pizza hut,pasta,chinese,4,1177.08,card,19,2025-01-15,267,inactive,5,2025-01-13,delayed,4708.32,267
c5618,female,teenager,multan,2023-09-12,o9618,2025-02-16,kfc,fries,chinese,4,1341.26,card,4,2025-02-09,57,inactive,1,2025-01-17,cancelled,5365.04,516
c2843,other,senior,multan,2025-01-29,o6843,2025-02-16,pizza hut,fries,chinese,1,1395.47,cash,13,2025-05-17,321,inactive,3,2025-06-22,delayed,1395.47,108
c3687,male,adult,karachi,2024-01-14,o7687,2025-02-16,mcdonald's,sandwich,chinese,3,261.82,wallet,9,2024-12-07,59,active,3,2025-08-17,cancelled,785.46,328
c6042,female,senior,karachi,2024-01-05,o10042,2025-02-16,burger king,burger,italian,3,525.28,wallet,26,2024-09-03,88,inactive,3,2024-11-27,delivered,1575.84,242
c1361,other,senior,islamabad,2024-03-07,o5361,2025-02-16,subway,pizza,italian,3,979.89,cash,47,2025-06-14,473,active,2,2025-04-29,delivered,2939.67,464
c3627,male,senior,islamabad,2024-06-27,o7627,2025-02-16,burger king,pizza,continental,1,969.91,cash,24,2024-10-13,338,active,4,2025-05-16,cancelled,969.91,108
c1352,female,senior,multan,2024-09-03,o5352,2025-02-16,mcdonald's,pizza,dessert,4,927.75,cash,22,2025-02-12,153,inactive,3,2025-08-02,delivered,3711.0,162
c6898,female,senior,peshawar,2024-05-07,o10898,2025-02-16,subway,pizza,continental,5,842.5,cash,17,2025-08-03,442,inactive,4,2024-10-04,cancelled,4212.5,453
c3828,other,senior,peshawar,2024-06-18,o7828,2025-02-17,pizza hut,sandwich,fast food,2,1353.36,card,10,2025-01-27,12,inactive,5,2025-05-29,cancelled,2706.72,223
c3017,male,senior,multan,2023-11-09,o7017,2025-02-17,mcdonald's,burger,fast food,5,482.39,wallet,6,2024-12-06,283,inactive,4,2024-12-11,cancelled,2411.95,393
c5567,female,senior,peshawar,2024-08-01,o9567,2025-02-17,kfc,sandwich,dessert,1,117.16,wallet,23,2024-12-24,359,active,4,2024-10-14,delayed,117.16,145
c5587,other,adult,multan,2024-12-08,o9587,2025-02-17,burger king,pasta,chinese,4,502.33,cash,28,2025-04-23,303,active,1,2024-09-16,delayed,2009.32,136
c4471,other,senior,islamabad,2024-04-13,o8471,2025-02-17,mcdonald's,burger,chinese,5,1002.19,cash,43,2024-10-28,332,inactive,1,2024-09-14,cancelled,5010.950000000001,198
c1844,male,adult,multan,2024-04-09,o5844,2025-02-17,subway,pizza,italian,5,505.2,card,12,2025-01-26,158,active,5,2024-12-01,delivered,2526.0,292
c3919,male,adult,peshawar,2024-05-29,o7919,2025-02-18,burger king,burger,italian,3,1139.16,card,41,2024-11-07,361,active,3,2024-08-28,cancelled,3417.4800000000005,162
c6901,male,teenager,multan,2024-05-22,o10901,2025-02-18,mcdonald's,sandwich,italian,2,864.21,cash,30,2025-04-25,415,active,3,2025-08-21,delivered,1728.42,338
c2071,female,senior,karachi,2023-12-13,o6071,2025-02-18,pizza hut,fries,continental,3,785.18,card,21,2025-04-19,276,active,5,2025-05-09,cancelled,2355.54,493
c4050,female,teenager,peshawar,2024-04-25,o8050,2025-02-18,burger king,burger,dessert,4,476.1,wallet,27,2024-11-18,412,active,1,2025-07-14,delayed,1904.4,207
c1502,female,adult,karachi,2024-07-02,o5502,2025-02-18,subway,burger,continental,2,1413.35,cash,44,2024-10-17,419,active,4,2025-07-16,delayed,2826.7,107
c1046,other,adult,peshawar,2025-04-21,o5046,2025-02-19,pizza hut,fries,continental,2,595.7,card,8,2025-05-28,281,inactive,5,2024-10-18,cancelled,1191.4,37
c1945,other,adult,islamabad,2024-05-16,o5945,2025-02-19,kfc,burger,continental,3,432.47,cash,48,2024-08-30,129,inactive,2,2024-10-13,delivered,1297.41,106
c3276,female,senior,islamabad,2024-02-09,o7276,2025-02-19,kfc,pizza,dessert,3,953.46,cash,46,2024-11-27,461,active,3,2025-04-24,delivered,2860.38,292
c4507,male,senior,lahore,2024-04-06,o8507,2025-02-20,burger king,sandwich,italian,2,567.61,card,25,2024-09-20,128,inactive,1,2025-04-03,cancelled,1135.22,167
c6406,other,senior,multan,2023-10-13,o10406,2025-02-20,subway,fries,fast food,3,744.77,card,42,2024-09-26,315,inactive,5,2025-05-16,delivered,2234.31,349
c2648,other,adult,lahore,2024-06-12,o6648,2025-02-20,pizza hut,fries,dessert,4,965.06,cash,33,2024-11-02,115,active,1,2024-08-31,cancelled,3860.24,143
c3970,female,teenager,karachi,2025-04-19,o7970,2025-02-20,subway,sandwich,italian,4,895.8,wallet,31,2025-07-14,58,inactive,2,2024-12-07,delayed,3583.2,86
c3909,female,adult,islamabad,2023-11-09,o7909,2025-02-20,burger king,sandwich,fast food,4,169.66,card,11,2024-09-28,498,active,3,2024-11-03,cancelled,678.64,324
